nb_drones: 30

# ── HUBS ──
hub: start_Theodor_Heuss_Stra_e 51124 544848 [color=blue max_drones=5]
connection: Achtungstra_e_3-Badstra_e_2 [max_link_capacity=2]
connection: Achtungstra_e_5-Achtungstra_e_4 [max_link_capacity=2]
connection: Herrmannstra_e-Olgastra_e_3 [max_link_capacity=2]
connection: Olgastra_e_5-Olgastra_e_3 [max_link_capacity=2]
connection: Badstra_e_3-Badstra_e_3_via_1 [max_link_capacity=2]
connection: Badstra_e_3_via_1-Badstra_e_2 [max_link_capacity=2]
connection: Badstra_e_3-Badstra_e_3_via_2 [max_link_capacity=2]
connection: Badstra_e_3_via_2-Olgastra_e_6 [max_link_capacity=2]
connection: Badstra_e_3-Badstra_e_4 [max_link_capacity=2]
connection: 939594670-Wartberg [max_link_capacity=2]
connection: Wartberg_2-Wartberg_2_via_1 [max_link_capacity=2]
connection: Wartberg_2_via_1-Wartberg_2_via_2 [max_link_capacity=2]
connection: Wartberg_2_via_2-Wartberg_2_via_3 [max_link_capacity=2]
connection: Wartberg_2_via_3-Wartberg [max_link_capacity=2]
connection: hringer_Stra_e-Wartberg [max_link_capacity=2]
connection: 939594659-939594670 [max_link_capacity=2]
connection: 939594670-26888889 [max_link_capacity=2]
connection: hringer_Stra_e_3-hringer_Stra_e_3_via_1 [max_link_capacity=10]
connection: hringer_Stra_e_3_via_1-hringer_Stra_e [max_link_capacity=10]
connection: hringer_Stra_e_2-hringer_Stra_e [max_link_capacity=10]
connection: hringer_Stra_e_2-B_rg [max_link_capacity=2]
connection: hringer_Stra_e_2-hringer_Stra_e_2_via_1 [max_link_capacity=10]
connection: hringer_Stra_e_2_via_1-Haller_Stra_e [max_link_capacity=10]
connection: Riedstra_e-Riedstra_e_via_1 [max_link_capacity=2]
connection: Riedstra_e_via_1-Haller_Stra_e [max_link_capacity=2]
connection: Haller_Stra_e_5-Haller_Stra_e [max_link_capacity=10]
connection: Orthstra_e_2-Orthstra_e [max_link_capacity=2]
connection: Wilhelm_Busch_Stra_e-Orthstra_e [max_link_capacity=2]
connection: Orthstra_e-Paul_G_bel_Stra_e [max_link_capacity=10]
connection: Orthstra_e_2-Guido_Hauck_Stra_e_5 [max_link_capacity=10]
connection: Orthstra_e_2-Orthstra_e_7 [max_link_capacity=2]
connection: Wilhelm_Busch_Stra_e-Wilhelm_Busch_Stra_e_2 [max_link_capacity=2]
connection: Wilhelm_Busch_Stra_e-Guido_Hauck_Stra_e_2 [max_link_capacity=2]
connection: Orthstra_e_6-Paul_G_bel_Stra_e [max_link_capacity=10]
connection: Paul_G_bel_Stra_e_3-Paul_G_bel_Stra_e [max_link_capacity=10]
connection: Nordstra_e-Sichererstra_e [max_link_capacity=2]
connection: Paul_G_bel_Stra_e_2-Sichererstra_e [max_link_capacity=10]
connection: Nordstra_e-Dammstra_e_6 [max_link_capacity=2]
connection: Nordstra_e-Nordstra_e_2 [max_link_capacity=2]
connection: Sichererstra_e_8-Nordstra_e [max_link_capacity=2]
connection: Paul_G_bel_Stra_e_4-Paul_G_bel_Stra_e_2 [max_link_capacity=10]
connection: Weinsberger_Stra_e-Paul_G_bel_Stra_e_2 [max_link_capacity=10]
connection: J_gerhausstra_e_5-J_gerhausstra_e_4 [max_link_capacity=2]
connection: J_gerhausstra_e_6-J_gerhausstra_e_4 [max_link_capacity=2]
connection: H_ldensteige-J_gerhausstra_e_4 [max_link_capacity=2]
connection: J_gerhausstra_e_7-J_gerhausstra_e_5 [max_link_capacity=2]
connection: Arndtstra_e-Arndtstra_e_via_1 [max_link_capacity=2]
connection: Arndtstra_e_via_1-J_gerhausstra_e_5 [max_link_capacity=2]
connection: J_gerhausstra_e_6-J_gerhausstra_e_13 [max_link_capacity=2]
connection: J_gerhausstra_e_6-J_gerhausstra_e_14 [max_link_capacity=2]
connection: H_ldensteige-Krumme_Steige [max_link_capacity=2]
connection: H_ldensteige-Trappensee [max_link_capacity=2]
connection: J_gerhausstra_e_7-J_gerhausstra_e_12 [max_link_capacity=2]
connection: J_gerhausstra_e_7-Krumme_Steige [max_link_capacity=2]
connection: Arndtstra_e_2-Arndtstra_e [max_link_capacity=2]
connection: 30057798-30057798_via_1 [max_link_capacity=2]
connection: 30057798_via_1-Arndtstra_e [max_link_capacity=2]
connection: Siebennussbaumstra_e-J_gerhausstra_e_8 [max_link_capacity=2]
connection: J_gerhausstra_e_8-Bismarckstra_e [max_link_capacity=2]
connection: Siebennussbaumstra_e-Karlstra_e_3 [max_link_capacity=2]
connection: Siebennussbaumstra_e-Bismarckstra_e [max_link_capacity=2]
connection: J_gerhausstra_e_9-Siebennussbaumstra_e [max_link_capacity=2]
connection: Bismarckstra_e_5-Bismarckstra_e [max_link_capacity=2]
connection: Bismarckstra_e_2-Bismarckstra_e_3 [max_link_capacity=2]
connection: Bismarckstra_e_2-Bismarckstra_e_4 [max_link_capacity=2]
connection: Bismarckstra_e_2-Goethestra_e [max_link_capacity=2]
connection: Oststra_e_2-Bismarckstra_e_3 [max_link_capacity=2]
connection: Alexanderstra_e_3-Bismarckstra_e_4 [max_link_capacity=2]
connection: Moltkestra_e_2-Bismarckstra_e_4 [max_link_capacity=2]
connection: Bismarckstra_e_8-Bismarckstra_e_4 [max_link_capacity=2]
connection: Goethestra_e-Goethestra_e_2 [max_link_capacity=2]
connection: Moltkestra_e-Goethestra_e [max_link_capacity=2]
connection: Karlstra_e_8-Goethestra_e_2 [max_link_capacity=2]
connection: Moltkestra_e_5-Goethestra_e_2 [max_link_capacity=2]
connection: Moltkestra_e-Moltkestra_e_2 [max_link_capacity=2]
connection: Moltkestra_e-Adelberger_Stra_e [max_link_capacity=2]
connection: Wollhausstra_e-Am_Wollhaus [max_link_capacity=2]
connection: Wollhausstra_e-Wollhausstra_e_2 [max_link_capacity=2]
connection: Am_Wollhaus_2-Am_Wollhaus [max_link_capacity=2]
connection: Allee-Am_Wollhaus [max_link_capacity=10]
connection: Wollhausstra_e_2-Wollhausstra_e_7 [max_link_capacity=2]
connection: Wollhausstra_e_2-Uhlandstra_e_4 [max_link_capacity=2]
connection: Am_Wollhaus_2-Am_Wollhaus_3 [max_link_capacity=2]
connection: Am_Wollhaus_7-Am_Wollhaus_2 [max_link_capacity=2]
connection: Allee-Kilianstra_e_2 [max_link_capacity=10]
connection: Allee-Gymnasiumstra_e_6 [max_link_capacity=2]
connection: Rollwagstra_e_2-Rollwagstra_e [max_link_capacity=2]
connection: Wilhelmstra_e-Rollwagstra_e [max_link_capacity=10]
connection: Wilhelmstra_e-Rollwagstra_e_2 [max_link_capacity=2]
connection: Rollwagstra_e_3-Rollwagstra_e_2 [max_link_capacity=2]
connection: Wilhelmstra_e-C_cilienstra_e_2 [max_link_capacity=10]
connection: G_tzenturmstra_e-Rollwagstra_e_3 [max_link_capacity=2]
connection: Rollwagstra_e_6-Rollwagstra_e_3 [max_link_capacity=2]
connection: Rollwagstra_e_4-Rollwagstra_e_5 [max_link_capacity=2]
connection: Allerheiligenstra_e-Rollwagstra_e_4 [max_link_capacity=2]
connection: Rollwagstra_e_4-Rosenbergstra_e_2 [max_link_capacity=2]
connection: Allerheiligenstra_e_2-Allerheiligenstra_e [max_link_capacity=2]
connection: Rosenbergstra_e_2-Rosenbergstra_e_6 [max_link_capacity=2]
connection: Bahnhofstra_e_2-Bahnhofstra_e_3 [max_link_capacity=2]
connection: Bahnhofstra_e_2-Bahnhofstra_e_4 [max_link_capacity=2]
connection: Bahnhofstra_e_8-Bahnhofstra_e_3 [max_link_capacity=2]
connection: Bahnhofstra_e_7-Bahnhofstra_e_3 [max_link_capacity=2]
connection: Bahnhofstra_e_4-Bahnhofstra_e_9 [max_link_capacity=2]
connection: Bahnhofstra_e_5-Bahnhofstra_e_4 [max_link_capacity=2]
connection: Olgastra_e_4-Bahnhofstra_e_5 [max_link_capacity=2]
connection: Austra_e_23-Austra_e_10 [max_link_capacity=5]
connection: Austra_e_11-Karl_W_st_Stra_e_9 [max_link_capacity=5]
connection: Rosenbergstra_e_4-Rosenbergstra_e_3 [max_link_capacity=2]
connection: Bergstra_e-Rosenbergstra_e_3 [max_link_capacity=2]
connection: C_cilienstra_e-Rosenbergstra_e_3 [max_link_capacity=2]
connection: Rosenbergstra_e_5-Rosenbergstra_e_3 [max_link_capacity=2]
connection: Rosenbergstra_e_4-Kurze_Stra_e [max_link_capacity=2]
connection: Rosenbergstra_e_4-Rosenbergstra_e_6 [max_link_capacity=2]
connection: Kurze_Stra_e-Bergstra_e [max_link_capacity=2]
connection: Bergstra_e_2-Bergstra_e [max_link_capacity=2]
connection: Rosenbergstra_e_5-Rosenau [max_link_capacity=2]
connection: Rosenbergstra_e_9-Rosenbergstra_e_5 [max_link_capacity=2]
connection: Rollwagstra_e_6-Kurze_Stra_e [max_link_capacity=2]
connection: Rosenbergstra_e_7-Rosenbergstra_e_6 [max_link_capacity=2]
connection: Hans_Rie_er_Stra_e-Hans_Rie_er_Stra_e_via_1 [max_link_capacity=2]
connection: Hans_Rie_er_Stra_e_via_1-Hans_Rie_er_Stra_e_2 [max_link_capacity=2]
connection: Hans_Rie_er_Stra_e_2-Austra_e_22 [max_link_capacity=2]
connection: Binswanger_Stra_e_2-Neckarsulmer_Stra_e_2 [max_link_capacity=5]
connection: Binswanger_Stra_e_3-Binswanger_Stra_e_2 [max_link_capacity=5]
connection: 432825501-432825501_via_1 [max_link_capacity=10]
connection: 432825501_via_1-Neckarsulmer_Stra_e_2 [max_link_capacity=10]
connection: Binswanger_Stra_e_3-Neckarsulmer_Stra_e [max_link_capacity=5]
connection: Binswanger_Stra_e_3-Neckarsulmer_Stra_e_2 [max_link_capacity=10]
connection: Rollwagstra_e_6-Rosenbergstra_e_7 [max_link_capacity=2]
connection: Rosenbergstra_e_7-Rosenbergstra_e_2 [max_link_capacity=2]
connection: J_rgstra_e_2-J_rgstra_e [max_link_capacity=2]
connection: K_ferflugstra_e_2-J_rgstra_e [max_link_capacity=2]
connection: J_rgstra_e_3-J_rgstra_e_2 [max_link_capacity=2]
connection: J_rgstra_e_2-Raabeweg [max_link_capacity=2]
connection: J_rgstra_e_2-K_ferflugstra_e_4 [max_link_capacity=2]
connection: K_ferflugstra_e_2-K_ferflugstra_e_8 [max_link_capacity=2]
connection: K_ferflugstra_e_2-K_ferflugstra_e_9 [max_link_capacity=2]
connection: Bergstra_e_2-Innsbrucker_Stra_e [max_link_capacity=2]
connection: Eppinger_Stra_e_4-Eppinger_Stra_e_2 [max_link_capacity=2]
connection: Augustenstra_e-Eppinger_Stra_e_2 [max_link_capacity=2]
connection: Max_Planck_Stra_e_2-Max_Planck_Stra_e_3 [max_link_capacity=2]
connection: Lise_Meitner_Stra_e-Max_Planck_Stra_e_2 [max_link_capacity=2]
connection: Max_Planck_Stra_e_4-Max_Planck_Stra_e_3 [max_link_capacity=2]
connection: Max_Planck_Stra_e_5-Max_Planck_Stra_e_3 [max_link_capacity=2]
connection: Sontheimer_Landwehr-Charlottenstra_e_3 [max_link_capacity=2]
connection: Charlottenstra_e_4-Charlottenstra_e_3 [max_link_capacity=5]
connection: Beethovenstra_e-Charlottenstra_e_3 [max_link_capacity=5]
connection: Charlottenstra_e_3-Kauffmannstra_e [max_link_capacity=2]
connection: Sontheimer_Landwehr-Charlottenstra_e_4 [max_link_capacity=2]
connection: Sontheimer_Landwehr-Sontheimer_Landwehr_2 [max_link_capacity=2]
connection: Beethovenstra_e-Beethovenstra_e_3 [max_link_capacity=2]
connection: Beethovenstra_e-Beethovenstra_e_4 [max_link_capacity=2]
connection: Beethovenstra_e-Charlottenstra_e_8 [max_link_capacity=5]
connection: Kauffmannstra_e_6-Kauffmannstra_e [max_link_capacity=2]
connection: Beethovenstra_e_4-Kauffmannstra_e [max_link_capacity=2]
connection: Sontheimer_Landwehr_2-Geibelstra_e [max_link_capacity=2]
connection: Sontheimer_Landwehr_3-Sontheimer_Landwehr_2 [max_link_capacity=2]
connection: Sontheimer_Landwehr_3-Hauffstra_e_4 [max_link_capacity=2]
connection: Sontheimer_Landwehr_3-Sontheimer_Landwehr_6 [max_link_capacity=2]
connection: John_F_Kennedy_Stra_e-John_F_Kennedy_Stra_e_2 [max_link_capacity=2]
connection: John_F_Kennedy_Stra_e-John_F_Kennedy_Stra_e_3 [max_link_capacity=2]
connection: Liststra_e-Eythstra_e [max_link_capacity=2]
connection: Eythstra_e-Eythstra_e_2 [max_link_capacity=2]
connection: Eythstra_e-Eythstra_e_3 [max_link_capacity=2]
connection: Liststra_e-Liststra_e_3 [max_link_capacity=2]
connection: Liststra_e-Zeppelinstra_e [max_link_capacity=2]
connection: Eythstra_e_2-Eythstra_e_5 [max_link_capacity=2]
connection: Eythstra_e_2-Eythstra_e_2_via_1 [max_link_capacity=2]
connection: Eythstra_e_2_via_1-Heinrich_Heine_Stra_e_3 [max_link_capacity=2]
connection: Eythstra_e_4-Eythstra_e_3 [max_link_capacity=2]
connection: Heinrich_Heine_Stra_e_3-Heinrich_Heine_Stra_e_3_via_1 [max_link_capacity=2]
connection: Heinrich_Heine_Stra_e_3_via_1-Eythstra_e_3 [max_link_capacity=2]
connection: Sontheimer_Landwehr_4-Liststra_e_2 [max_link_capacity=2]
connection: Sontheimer_Landwehr_5-Sontheimer_Landwehr_4 [max_link_capacity=2]
connection: Sontheimer_Landwehr_4-Sontheimer_Landwehr_6 [max_link_capacity=2]
connection: Hauffstra_e_4-Liststra_e_2 [max_link_capacity=2]
connection: Liststra_e_3-Liststra_e_2 [max_link_capacity=2]
connection: Sontheimer_Landwehr_5-Gellertstra_e [max_link_capacity=2]
connection: Sontheimer_Landwehr_5-Sontheimer_Landwehr_10 [max_link_capacity=2]
connection: Elsa_Sitter_Weg-Elsa_Sitter_Weg_via_1 [max_link_capacity=2]
connection: Elsa_Sitter_Weg_via_1-Sontheimer_Landwehr_6 [max_link_capacity=2]
connection: Heckenstra_e-Friedrichstra_e_5 [max_link_capacity=2]
connection: Eppinger_Stra_e_5-Eppinger_Stra_e_4 [max_link_capacity=2]
connection: Eppinger_Stra_e_4-Blumhardtstra_e [max_link_capacity=2]
connection: Max_Planck_Stra_e_4-Max_Planck_Stra_e_6 [max_link_capacity=2]
connection: Ferdinand_Braun_Stra_e-Max_Planck_Stra_e_4 [max_link_capacity=2]
connection: Charlottenstra_e-Max_Planck_Stra_e_5 [max_link_capacity=2]
connection: Max_Planck_Stra_e_28-Max_Planck_Stra_e_5 [max_link_capacity=2]
connection: Max_Planck_Stra_e_2-Max_Planck_Stra_e_6 [max_link_capacity=2]
connection: Max_Planck_Stra_e_7-Max_Planck_Stra_e_6 [max_link_capacity=2]
connection: Ferdinand_Braun_Stra_e-Ferdinand_Braun_Stra_e_3 [max_link_capacity=2]
connection: Ferdinand_Braun_Stra_e-Ferdinand_Braun_Stra_e_2 [max_link_capacity=2]
connection: Ferdinand_Braun_Stra_e_2-Ferdinand_Braun_Stra_e_3 [max_link_capacity=2]
connection: Ferdinand_Braun_Stra_e_2-Ferdinand_Braun_Stra_e_4 [max_link_capacity=2]
connection: Ferdinand_Braun_Stra_e_5-Ferdinand_Braun_Stra_e_3 [max_link_capacity=2]
connection: 358054372-Max_Planck_Stra_e_7 [max_link_capacity=2]
connection: Max_Planck_Stra_e_11-Max_Planck_Stra_e_7 [max_link_capacity=2]
connection: Sontheimer_Stra_e_4-Charlottenstra_e_5 [max_link_capacity=10]
connection: Sontheimer_Stra_e_5-Sontheimer_Stra_e_4 [max_link_capacity=10]
connection: Charlottenstra_e_13-Charlottenstra_e_5 [max_link_capacity=5]
connection: Charlottenstra_e_12-Charlottenstra_e_5 [max_link_capacity=10]
connection: Sontheimer_Stra_e_9-Sontheimer_Stra_e_5 [max_link_capacity=10]
connection: Besigheimer_Stra_e_2-Sontheimer_Stra_e_10 [max_link_capacity=2]
connection: Besigheimer_Stra_e_2-Schozacher_Stra_e [max_link_capacity=2]
connection: Besigheimer_Stra_e_3-Besigheimer_Stra_e_2 [max_link_capacity=2]
connection: Liebigstra_e-Liebigstra_e_5 [max_link_capacity=2]
connection: Liebigstra_e-Schozacher_Stra_e [max_link_capacity=2]
connection: Liebigstra_e_2-Friedrich_D_rr_Stra_e [max_link_capacity=2]
connection: Liebigstra_e_2-Liebigstra_e_3 [max_link_capacity=2]
connection: Liebigstra_e_2-Liebigstra_e_4 [max_link_capacity=2]
connection: Friedrich_D_rr_Stra_e-Friedrich_D_rr_Stra_e_4 [max_link_capacity=2]
connection: Friedrich_D_rr_Stra_e-Bietigheimer_Stra_e [max_link_capacity=2]
connection: Liebigstra_e_6-Liebigstra_e_3 [max_link_capacity=2]
connection: B_nnigheimer_Stra_e-Liebigstra_e_3 [max_link_capacity=2]
connection: Liebigstra_e_5-Liebigstra_e_4 [max_link_capacity=2]
connection: Freiligrathstra_e_3-Liebigstra_e_4 [max_link_capacity=2]
connection: Friedrich_D_rr_Stra_e_2-Sontheimer_Stra_e_6 [max_link_capacity=2]
connection: Friedrich_D_rr_Stra_e_2-Friedrich_D_rr_Stra_e_3 [max_link_capacity=2]
connection: Friedrich_D_rr_Stra_e_2-Hans_Holbein_Weg [max_link_capacity=2]
connection: Sontheimer_Stra_e_6-Sontheimer_Stra_e_11 [max_link_capacity=10]
connection: Sontheimer_Stra_e_6-Sontheimer_Landwehr_7 [max_link_capacity=2]
connection: Sontheimer_Stra_e_6-Kolpingstra_e_9 [max_link_capacity=10]
connection: Friedrich_D_rr_Stra_e_3-Gildenstra_e [max_link_capacity=2]
connection: Friedrich_D_rr_Stra_e_3-Friedrich_D_rr_Stra_e_8 [max_link_capacity=2]
connection: Freiligrathstra_e_2-Liebigstra_e_5 [max_link_capacity=2]
connection: Freiligrathstra_e-Schozacher_Stra_e [max_link_capacity=2]
connection: Freiligrathstra_e-Besigheimer_Stra_e_3 [max_link_capacity=2]
connection: Freiligrathstra_e-Freiligrathstra_e_2 [max_link_capacity=2]
connection: Besigheimer_Stra_e_3-Besigheimer_Stra_e_4 [max_link_capacity=2]
connection: Freiligrathstra_e_3-Freiligrathstra_e_2 [max_link_capacity=2]
connection: Freiligrathstra_e_3-Friedrich_D_rr_Stra_e_4 [max_link_capacity=2]
connection: Friedrich_D_rr_Stra_e_4-Bietigheimer_Stra_e [max_link_capacity=2]
connection: Friedrich_D_rr_Stra_e_5-Friedrich_D_rr_Stra_e_4 [max_link_capacity=2]
connection: Bietigheimer_Stra_e_2-Bietigheimer_Stra_e [max_link_capacity=2]
connection: Friedrich_D_rr_Stra_e_5-Bietigheimer_Stra_e_2 [max_link_capacity=2]
connection: Friedrich_D_rr_Stra_e_5-Friedrich_D_rr_Stra_e_6 [max_link_capacity=2]
connection: Bietigheimer_Stra_e_2-Bietigheimer_Stra_e_3 [max_link_capacity=2]
connection: Friedrich_D_rr_Stra_e_6-Bietigheimer_Stra_e_3 [max_link_capacity=2]
connection: Bietigheimer_Stra_e_4-Bietigheimer_Stra_e_3 [max_link_capacity=2]
connection: Friedrich_D_rr_Stra_e_6-Friedrich_D_rr_Stra_e_7 [max_link_capacity=2]
connection: Friedrich_D_rr_Stra_e_8-Friedrich_D_rr_Stra_e_7 [max_link_capacity=2]
connection: Gildenstra_e-Friedrich_D_rr_Stra_e_7 [max_link_capacity=2]
connection: Karlstra_e_2-Karlstra_e [max_link_capacity=2]
connection: Karlstra_e_3-Karlstra_e [max_link_capacity=2]
connection: Karlstra_e-Schillerstra_e [max_link_capacity=2]
connection: Karlstra_e_6-Karlstra_e_2 [max_link_capacity=2]
connection: Schillerstra_e_4-Karlstra_e_2 [max_link_capacity=2]
connection: Karlstra_e_2-Kernerstra_e [max_link_capacity=2]
connection: Bismarckstra_e_5-Karlstra_e_3 [max_link_capacity=2]
connection: Schillerstra_e_4-Schillerstra_e [max_link_capacity=2]
connection: Schillerstra_e_8-Schillerstra_e [max_link_capacity=2]
connection: Schillerstra_e-Pf_hlstra_e_7 [max_link_capacity=2]
connection: Guido_Hauck_Stra_e-Haller_Stra_e_2 [max_link_capacity=2]
connection: Guido_Hauck_Stra_e-Guido_Hauck_Stra_e_2 [max_link_capacity=2]
connection: Guido_Hauck_Stra_e-Guido_Hauck_Stra_e_3 [max_link_capacity=2]
connection: Haller_Stra_e_3-Haller_Stra_e_2 [max_link_capacity=2]
connection: Wilhelm_Busch_Stra_e_2-Haller_Stra_e_2 [max_link_capacity=2]
connection: Guido_Hauck_Stra_e_2-Guido_Hauck_Stra_e_6 [max_link_capacity=2]
connection: Guido_Hauck_Stra_e_4-Guido_Hauck_Stra_e_3 [max_link_capacity=2]
connection: Guido_Hauck_Stra_e_3-Hundsbergstra_e_4 [max_link_capacity=2]
connection: Arms_ndersteige-Haller_Stra_e_3 [max_link_capacity=2]
connection: Haller_Stra_e_4-Haller_Stra_e_3 [max_link_capacity=2]
connection: Krugstra_e-Arms_ndersteige [max_link_capacity=2]
connection: Arms_ndersteige-Arms_ndersteige_via_1 [max_link_capacity=2]
connection: Arms_ndersteige_via_1-Arms_ndersteige_2 [max_link_capacity=2]
connection: Arms_ndersteige-Arms_ndersteige_via_2 [max_link_capacity=2]
connection: Arms_ndersteige_via_2-Arms_ndersteige_via_3 [max_link_capacity=2]
connection: Arms_ndersteige_via_3-Robert_Mayer_Stra_e [max_link_capacity=2]
connection: Haller_Stra_e_4-Haller_Stra_e_5 [max_link_capacity=2]
connection: Krugstra_e-Haller_Stra_e_4 [max_link_capacity=2]
connection: Urbanstra_e_3-S_dstra_e_3 [max_link_capacity=10]
connection: Werderstra_e-S_dstra_e_3 [max_link_capacity=10]
connection: Werderstra_e-Wilhelmstra_e_3 [max_link_capacity=10]
connection: Werderstra_e-Werderstra_e_3 [max_link_capacity=2]
connection: Robert_Bosch_Stra_e_2-Robert_Bosch_Stra_e [max_link_capacity=2]
connection: Robert_Bosch_Stra_e_3-Robert_Bosch_Stra_e [max_link_capacity=2]
connection: Kreuz_ckerstra_e_2-Robert_Bosch_Stra_e [max_link_capacity=2]
connection: Robert_Bosch_Stra_e_2-Max_Planck_Stra_e_27 [max_link_capacity=2]
connection: Robert_Bosch_Stra_e_3-Sontheimer_Landwehr_10 [max_link_capacity=2]
connection: Leiblstra_e_4-Kreuz_ckerstra_e_2 [max_link_capacity=2]
connection: Neckartalstra_e_12-Neckartalstra_e_11 [max_link_capacity=10]
connection: Neckartalstra_e_12-Wilhelm_Leuschner_Stra_e_5 [max_link_capacity=10]
connection: Neckartalstra_e_13-Neckartalstra_e_12 [max_link_capacity=10]
connection: Neckartalstra_e_6-Wilhelm_Leuschner_Stra_e_5 [max_link_capacity=10]
connection: Wilhelm_Leuschner_Stra_e_6-Wilhelm_Leuschner_Stra_e_5 [max_link_capacity=10]
connection: Neckartalstra_e_13-Georg_Vogel_Stra_e [max_link_capacity=10]
connection: Hans_Baldung_Stra_e_2-Hans_Baldung_Stra_e [max_link_capacity=2]
connection: Landwehrstra_e_5-Heidelberger_Stra_e_2 [max_link_capacity=2]
connection: Gr_newaldstra_e-Heidelberger_Stra_e_2 [max_link_capacity=5]
connection: Flaischlenstra_e-Keilstra_e_4 [max_link_capacity=2]
connection: Flaischlenstra_e-M_hlstra_e [max_link_capacity=2]
connection: Keilstra_e_5-Keilstra_e_4 [max_link_capacity=2]
connection: Friedrichstra_e_6-Friedrichstra_e_8 [max_link_capacity=2]
connection: Sickingenstra_e-Sickingenstra_e_via_1 [max_link_capacity=2]
connection: Sickingenstra_e_via_1-Friedrichstra_e_6 [max_link_capacity=2]
connection: Gr_newaldstra_e_2-Gr_newaldstra_e [max_link_capacity=2]
connection: Gr_newaldstra_e-Heidelberger_Stra_e_3 [max_link_capacity=5]
connection: Gr_newaldstra_e-Gr_newaldstra_e_3 [max_link_capacity=2]
connection: Gr_newaldstra_e_2-Blumenstra_e [max_link_capacity=2]
connection: Gr_newaldstra_e_2-Gro_gartacher_Stra_e_4 [max_link_capacity=2]
